"id","labren_id","lon","lat","name","state","annual_irradiation","created_at","updated_at"
3266,40597,-364224,-83369,Belo Jardim,PERNAMBUCO,5318,,
3267,40599,-362919,-83169,Tacaimbó,PERNAMBUCO,5268,,
3268,40600,-361395,-83284,São Caitano,PERNAMBUCO,5264,,
3269,40602,-359702,-8285,Caruaru,PERNAMBUCO,5257,,
3270,40604,-357103,-83276,Sairé,PERNAMBUCO,5210,,
3271,40608,-353547,-83304,Primavera,PERNAMBUCO,5002,,
3272,40611,-350256,-82826,Cabo de Santo Agostinho,PERNAMBUCO,5256,,
3273,40943,-406119,-81605,Santa Filomena,PERNAMBUCO,5789,,
3274,40946,-403376,-8241,Santa Cruz,PERNAMBUCO,5601,,
3275,40956,-393789,-82286,Terra Nova,PERNAMBUCO,5725,,
3276,40982,-36704,-81862,Poção,PERNAMBUCO,5668,,
3277,40992,-357963,-82332,Bezerros,PERNAMBUCO,5161,,
3278,40994,-355678,-82116,Gravatá,PERNAMBUCO,5248,,
3279,40995,-354574,-82387,Chã Grande,PERNAMBUCO,5252,,
3280,41000,-349212,-81653,Jaboatão dos Guararapes,PERNAMBUCO,5449,,
3281,41343,-395782,-80916,Parnamirim,PERNAMBUCO,5706,,
3282,41347,-39125,-80742,Salgueiro,PERNAMBUCO,5708,,
3283,41351,-387392,-81216,Mirandiba,PERNAMBUCO,5775,,
3284,41362,-376417,-80877,Custódia,PERNAMBUCO,5789,,
3285,41366,-372687,-80689,Sertânia,PERNAMBUCO,5726,,
3286,41375,-36371,-81442,Brejo da Madre de Deus,PERNAMBUCO,5456,,
3287,41380,-358651,-81378,Riacho das Almas,PERNAMBUCO,5255,,
3288,41385,-35397,-81402,Pombos,PERNAMBUCO,5255,,
3289,41386,-352979,-81286,Vitória de Santo Antão,PERNAMBUCO,5263,,
3290,41388,-350838,-81091,Moreno,PERNAMBUCO,5298,,
3291,41746,-382893,-79822,Serra Talhada,PERNAMBUCO,5831,,
3292,41764,-364964,-79824,Jataúba,PERNAMBUCO,5519,,
3293,41768,-360569,-80042,Toritama,PERNAMBUCO,5334,,
3294,41772,-35696,-80087,Cumaru,PERNAMBUCO,5209,,
3295,41773,-355839,-79776,Passira,PERNAMBUCO,5195,,
3296,41776,-352043,-80072,Chã de Alegria,PERNAMBUCO,5329,,
3297,41776,-352907,-80061,Glória do Goitá,PERNAMBUCO,5329,,
3298,41778,-350126,-80073,São Lourenço da Mata,PERNAMBUCO,5319,,
3299,41779,-349784,-80239,Camaragibe,PERNAMBUCO,5288,,
3300,41780,-348776,-80475,Recife,PERNAMBUCO,5448,,
3301,41780,-348548,-80106,Olinda,PERNAMBUCO,5448,,
3302,42118,-400803,-78796,Ouricuri,PERNAMBUCO,5593,,
3303,42126,-392954,-79408,Serrita,PERNAMBUCO,5696,,
3304,42129,-389699,-79305,Verdejante,PERNAMBUCO,5738,,
3305,42131,-387613,-78654,São José do Belmonte,PERNAMBUCO,5793,,
3306,42137,-381527,-79393,Calumbi,PERNAMBUCO,5823,,
3307,42139,-379718,-78588,Flores,PERNAMBUCO,5782,,
3308,42156,-362064,-79484,Santa Cruz do Capibaribe,PERNAMBUCO,5433,,
3309,42158,-360497,-7898,Taquaritinga do Norte,PERNAMBUCO,5401,,
3310,42159,-359208,-79417,Frei Miguelinho,PERNAMBUCO,5305,,
3311,42159,-359867,-79036,Vertentes,PERNAMBUCO,5305,,
3312,42162,-356321,-79378,Salgadinho,PERNAMBUCO,5273,,
3313,42163,-355911,-78607,João Alfredo,PERNAMBUCO,5168,,
3314,42164,-354461,-78798,Limoeiro,PERNAMBUCO,5194,,
3315,42165,-353888,-7948,Feira Nova,PERNAMBUCO,5289,,
3316,42166,-352885,-79292,Lagoa do Itaenga,PERNAMBUCO,5326,,
3317,42167,-351719,-79033,Paudalho,PERNAMBUCO,5343,,
3318,42169,-349073,-79038,Abreu e Lima,PERNAMBUCO,5296,,
3319,42170,-348674,-79406,Paulista,PERNAMBUCO,5391,,
3320,42506,-40265,-77594,Trindade,PERNAMBUCO,5640,,
3321,42509,-399341,-7778,Bodocó,PERNAMBUCO,5649,,
3322,42527,-381055,-78344,Triunfo,PERNAMBUCO,5872,,
3323,42527,-381522,-78211,Santa Cruz da Baixa Verde,PERNAMBUCO,5872,,
3324,42531,-377957,-78048,Carnaíba,PERNAMBUCO,5846,,
3325,42532,-376367,-77512,Afogados da Ingazeira,PERNAMBUCO,5819,,
3326,42533,-375134,-78359,Iguaracy,PERNAMBUCO,5842,,
3327,42550,-358493,-77713,Vertente do Lério,PERNAMBUCO,5344,,
3328,42550,-358813,-7833,Santa Maria do Cambucá,PERNAMBUCO,5344,,
3329,42551,-357605,-78471,Surubim,PERNAMBUCO,5304,,
3330,42553,-35588,-7799,Bom Jardim,PERNAMBUCO,5195,,
3331,42555,-353111,-78443,Lagoa do Carro,PERNAMBUCO,5202,,
3332,42556,-352363,-78033,Tracunhaém,PERNAMBUCO,5268,,
3333,42556,-352566,-78481,Carpina,PERNAMBUCO,5268,,
3334,42558,-350831,-77833,Araçoiaba,PERNAMBUCO,5314,,
3335,42559,-349025,-78378,Igarassu,PERNAMBUCO,5336,,
3336,42560,-348974,-77684,Itapissuma,PERNAMBUCO,5515,,
3337,42903,-396152,-77148,Granito,PERNAMBUCO,5676,,
3338,42907,-392371,-77122,Cedro,PERNAMBUCO,5697,,
3339,42921,-378464,-77189,Quixaba,PERNAMBUCO,5882,,
3340,42925,-374598,-76777,Ingazeira,PERNAMBUCO,5817,,
3341,42942,-357237,-77451,Casinhas,PERNAMBUCO,5323,,
3342,42943,-356045,-77473,Orobó,PERNAMBUCO,5311,,
3343,42944,-355154,-76851,Machados,PERNAMBUCO,5237,,
3344,42946,-353218,-76565,Vicência,PERNAMBUCO,5143,,
3345,42946,-353273,-77218,Buenos Aires,PERNAMBUCO,5143,,
3346,42947,-352196,-77419,Nazaré da Mata,PERNAMBUCO,5219,,
3347,42948,-351005,-76642,Itaquitinga,PERNAMBUCO,5311,,
3348,42951,-348306,-77481,Ilha de Itamaracá,PERNAMBUCO,5536,,
3349,43287,-40496,-75708,Araripina,PERNAMBUCO,5648,,
3350,43290,-401479,-76455,Ipubi,PERNAMBUCO,5595,,
3351,43296,-395469,-7621,Moreilândia,PERNAMBUCO,5680,,
3352,43315,-376488,-7601,Solidão,PERNAMBUCO,5886,,
3353,43316,-37538,-75841,Tabira,PERNAMBUCO,5864,,
3354,43318,-3731,-76015,Tuparetama,PERNAMBUCO,5808,,
3355,43337,-3545,-75544,Macaparana,PERNAMBUCO,5166,,
3356,43337,-354866,-75921,São Vicente Ferrer,PERNAMBUCO,5166,,
3357,43339,-352299,-76042,Aliança,PERNAMBUCO,5208,,
3358,43340,-351002,-75883,Condado,PERNAMBUCO,5328,,
3359,43342,-349962,-7561,Goiana,PERNAMBUCO,5452,,
3360,43686,-397232,-7515,Exu,PERNAMBUCO,5656,,
3361,43711,-372743,-74699,São José do Egito,PERNAMBUCO,5773,,
3362,43730,-353172,-75104,Timbaúba,PERNAMBUCO,5227,,
3363,44102,-374791,-73774,Santa Terezinha,PERNAMBUCO,5874,,
3364,44105,-371858,-73759,Itapetim,PERNAMBUCO,5760,,
3365,44124,-352434,-74501,Ferreiros,PERNAMBUCO,5387,,
3366,44124,-352731,-74099,Camutanga,PERNAMBUCO,5387,,
3367,44125,-351113,-74095,Itambé,PERNAMBUCO,5404,,
3368,44497,-372868,-73474,Brejinho,PERNAMBUCO,5842,,
3369,31500,-448341,-108174,Sebastião Barros,PIAUÍ,5860,,
3370,32133,-451896,-106447,Cristalândia do Piauí,PIAUÍ,5868,,
3371,32781,-451637,-104338,Corrente,PIAUÍ,5841,,
3372,33119,-442391,-103274,Júlio Borges,PIAUÍ,5913,,
3373,33445,-446376,-10224,Parnaguá,PIAUÍ,5903,,
3374,33774,-449542,-101293,Riacho Frio,PIAUÍ,5852,,
3375,33784,-439496,-101347,Avelino Lopes,PIAUÍ,5927,,
3376,34115,-453022,-100307,São Gonçalo do Gurguéia,PIAUÍ,5794,,
3377,34125,-443006,-10033,Curimatá,PIAUÍ,5915,,
3378,34464,-454735,-99239,Barreiras do Piauí,PIAUÍ,5733,,
3379,34828,-453041,-97541,Monte Alegre do Piauí,PIAUÍ,5763,,
3380,34828,-45337,-98309,Gilbués,PIAUÍ,5763,,
3381,35205,-439082,-97277,Morro Cabeça no Tempo,PIAUÍ,5939,,
3382,35936,-445798,-94851,Redenção do Gurguéia,PIAUÍ,5803,,
3383,35954,-427906,-94791,Fartura do Piauí,PIAUÍ,5951,,
3384,36323,-436918,-93944,Guaribas,PIAUÍ,5883,,
3385,36704,-433293,-92798,Caracol,PIAUÍ,5910,,
3386,36713,-424351,-93398,Dirceu Arcoverde,PIAUÍ,5949,,
3387,37084,-431303,-92254,Jurema,PIAUÍ,5925,,
3388,37085,-430498,-91861,Anísio de Abreu,PIAUÍ,5949,,
3389,37086,-429646,-92402,Várzea Branca,PIAUÍ,5956,,
3390,37087,-428836,-91602,Bonfim do Piauí,PIAUÍ,5941,,
3391,37090,-425474,-91688,São Lourenço do Piauí,PIAUÍ,5947,,
3392,37434,-459182,-91175,Santa Filomena,PIAUÍ,5570,,
3393,37450,-443593,-90717,Bom Jesus,PIAUÍ,5771,,
3394,37463,-430016,-90648,São Braz do Piauí,PIAUÍ,5936,,
3395,37828,-444029,-90143,Currais,PIAUÍ,5791,,
3396,37846,-42699,-90128,São Raimundo Nonato,PIAUÍ,5939,,
3397,37853,-419737,-90054,Dom Inocêncio,PIAUÍ,5987,,
3398,38211,-441299,-89492,Santa Luz,PIAUÍ,5738,,
3399,38591,-442233,-88232,Cristino Castro,PIAUÍ,5783,,
3400,38609,-42478,-88255,Coronel José Dias,PIAUÍ,5909,,
3401,38975,-442471,-8732,Palmeira do Piauí,PIAUÍ,5791,,
3402,39387,-414109,-85711,Queimada Nova,PIAUÍ,5905,,
3403,39763,-424152,-85124,João Costa,PIAUÍ,5909,,
3404,39769,-418167,-84963,Capitão Gervásio Oliveira,PIAUÍ,5890,,
3405,39772,-415376,-84769,Lagoa do Barro do Piauí,PIAUÍ,5959,,
3406,40136,-438652,-84442,Alvorada do Gurguéia,PIAUÍ,5715,,
3407,40145,-429123,-83996,Tamboril do Piauí,PIAUÍ,5815,,
3408,40152,-422562,-83551,São João do Piauí,PIAUÍ,5889,,
3409,40156,-418369,-83773,Campo Alegre do Fidalgo,PIAUÍ,5909,,
3410,40912,-437944,-81841,Colônia do Gurguéia,PIAUÍ,5689,,
3411,40921,-428356,-82078,Brejo do Piauí,PIAUÍ,5839,,
3412,40933,-416871,-82376,São Francisco de Assis do Piauí,PIAUÍ,5916,,
3413,40939,-410821,-82176,Acauã,PIAUÍ,5893,,
3414,41302,-436587,-81007,Eliseu Martins,PIAUÍ,5696,,
3415,41309,-429521,-81115,Canto do Buriti,PIAUÍ,5810,,
3416,41316,-422851,-80685,Pedro Laurentino,PIAUÍ,5830,,
3417,41318,-420475,-80975,Nova Santa Rita,PIAUÍ,5851,,
3418,41327,-411434,-81348,Paulistana,PIAUÍ,5882,,
3419,41330,-407992,-81442,Betânia do Piauí,PIAUÍ,5878,,
3420,41690,-438723,-80043,Manoel Emídio,PIAUÍ,5718,,
3421,41696,-432251,-7965,Pavussu,PIAUÍ,5764,,
3422,41710,-418679,-79885,Bela Vista do Piauí,PIAUÍ,5875,,
3423,42066,-452098,-78599,Baixa Grande do Ribeiro,PIAUÍ,5490,,
3424,42090,-428219,-78557,Pajeú do Piauí,PIAUÍ,5805,,
3425,42093,-425027,-78646,Socorro do Piauí,PIAUÍ,5827,,
3426,42099,-419086,-78595,Simplício Mendes,PIAUÍ,5883,,
3427,42103,-415945,-78768,Conceição do Canindé,PIAUÍ,5882,,
3428,42106,-412081,-79316,Jacobina do Piauí,PIAUÍ,5893,,
3429,42477,-431368,-77746,Rio Grande do Piauí,PIAUÍ,5729,,
3430,42479,-429247,-77938,Flores do Piauí,PIAUÍ,5767,,
3431,42486,-422548,-77767,Paes Landim,PIAUÍ,5841,,
3432,42499,-409009,-78316,Curral Novo do Piauí,PIAUÍ,5897,,
3433,42862,-437174,-76925,Canavieira,PIAUÍ,5688,,
3434,42872,-427131,-76907,Ribeira do Piauí,PIAUÍ,5800,,
3435,42881,-418778,-76597,Campinas do Piauí,PIAUÍ,5864,,
3436,42883,-416777,-77374,Isaías Coelho,PIAUÍ,5877,,
3437,42887,-412445,-76785,Patos do Piauí,PIAUÍ,5874,,
3438,42890,-409851,-77348,Caridade do Piauí,PIAUÍ,5879,,
3439,43239,-452451,-75569,Ribeiro Gonçalves,PIAUÍ,5515,,
3440,43251,-440636,-75682,Sebastião Leal,PIAUÍ,5645,,
3441,43252,-439501,-76338,Bertolínia,PIAUÍ,5652,,
3442,43261,-430252,-76003,Itaueira,PIAUÍ,5740,,
3443,43268,-423679,-75976,São Miguel do Fidalgo,PIAUÍ,5827,,
3444,43277,-414677,-75979,Vera Mendes,PIAUÍ,5878,,
3445,43283,-408182,-7595,Simões,PIAUÍ,5879,,
3446,43658,-425678,-7494,São José do Peixe,PIAUÍ,5783,,
3447,43665,-417997,-74669,Floresta do Piauí,PIAUÍ,5827,,
3448,43672,-411107,-74751,Massapê do Piauí,PIAUÍ,5849,,
3449,44057,-419131,-7424,Santo Inácio do Piauí,PIAUÍ,5836,,
3450,44062,-414803,-74491,Itainópolis,PIAUÍ,5837,,
3451,44065,-411409,-73605,Jaicós,PIAUÍ,5829,,
3452,44067,-409691,-73669,Belém do Piauí,PIAUÍ,5827,,
3453,44070,-406605,-74421,Marcolândia,PIAUÍ,5794,,
3454,44430,-439316,-72628,Landri Sales,PIAUÍ,5621,,
3455,44454,-415652,-72773,Aroeiras do Itaim,PIAUÍ,5832,,
3456,44460,-409086,-7347,Padre Marcos,PIAUÍ,5798,,
3457,44462,-407931,-73274,Francisco Macedo,PIAUÍ,5846,,
3458,44463,-406369,-73318,Caldeirão Grande do Piauí,PIAUÍ,5855,,
3459,44815,-44558,-72399,Uruçuí,PIAUÍ,5543,,
3460,44819,-441935,-72195,Antônio Almeida,PIAUÍ,5570,,
3461,44835,-425414,-72467,São Francisco do Piauí,PIAUÍ,5738,,
3462,44839,-421759,-72269,Colônia do Piauí,PIAUÍ,5814,,
3463,44841,-419054,-72319,Wall Ferraz,PIAUÍ,5852,,
3464,44843,-417613,-71789,Santa Cruz do Piauí,PIAUÍ,5852,,
3465,44847,-413634,-71585,Geminiano,PIAUÍ,5788,,
3466,44852,-408569,-72424,Alegrete do Piauí,PIAUÍ,5794,,
3467,45214,-43893,-71161,Marcos Parente,PIAUÍ,5615,,
3468,45217,-435037,-70917,Jerumenha,PIAUÍ,5665,,
3469,45235,-417004,-71034,Paquetá,PIAUÍ,5829,,
3470,45238,-414673,-70776,Picos,PIAUÍ,5826,,
3471,45242,-410318,-71287,Campo Grande do Piauí,PIAUÍ,5790,,
3472,45243,-409395,-71423,Vila Nova do Piauí,PIAUÍ,5784,,
3473,45244,-408365,-70822,São Julião,PIAUÍ,5824,,
3474,45246,-406149,-70877,Fronteiras,PIAUÍ,5828,,
3475,45602,-441968,-6982,Porto Alegre do Piauí,PIAUÍ,5554,,
3476,45617,-426734,-69747,Nazaré do Piauí,PIAUÍ,5725,,
3477,45622,-421286,-70196,Oeiras,PIAUÍ,5805,,
3478,45627,-416481,-69591,Dom Expedito Lopes,PIAUÍ,5827,,
3479,45629,-414058,-70283,Sussuapara,PIAUÍ,5818,,
3480,45631,-412315,-69801,Santo Antônio de Lisboa,PIAUÍ,5819,,
3481,45632,-411344,-69937,Francisco Santos,PIAUÍ,5843,,
3482,45633,-4103,-69958,Monsenhor Hipólito,PIAUÍ,5820,,
3483,45634,-40937,-70087,Alagoinha do Piauí,PIAUÍ,5792,,
3484,46015,-418639,-69153,São João da Varjota,PIAUÍ,5736,,
3485,46018,-415181,-69474,Santana do Piauí,PIAUÍ,5804,,
3486,46019,-414785,-68725,São José do Piauí,PIAUÍ,5796,,
3487,46020,-413237,-69456,Bocaina,PIAUÍ,5788,,
3488,46388,-435598,-67833,Guadalupe,PIAUÍ,5622,,
3489,46393,-430245,-67722,Floriano,PIAUÍ,5670,,
3490,46400,-423906,-67971,Cajazeiras do Piauí,PIAUÍ,5743,,
3491,46401,-422817,-67962,Santa Rosa do Piauí,PIAUÍ,5728,,
3492,46406,-417384,-68246,Ipiranga do Piauí,PIAUÍ,5696,,
3493,46410,-413446,-68173,São João da Canabrava,PIAUÍ,5757,,
3494,46410,-413237,-68272,São Luis do Piauí,PIAUÍ,5757,,
3495,46417,-40614,-68338,Pio IX,PIAUÍ,5722,,
3496,46787,-425349,-66518,Arraial,PIAUÍ,5714,,
3497,46795,-417096,-6668,Inhuma,PIAUÍ,5702,,
3498,47172,-426936,-66252,Francisco Ayres,PIAUÍ,5696,,
3499,47176,-422799,-65983,Tanque do Piauí,PIAUÍ,5672,,
3500,47560,-422483,-65494,Várzea Grande,PIAUÍ,5667,,
3501,47561,-421067,-65194,Barra D'Alcântara,PIAUÍ,5663,,
3502,47567,-415727,-6521,Lagoa do Sítio,PIAUÍ,5679,,
3503,47943,-422669,-63969,Francinópolis,PIAUÍ,5676,,
3504,47946,-419265,-64494,Novo Oriente do Piauí,PIAUÍ,5715,,
3505,47948,-417378,-64034,Valença do Piauí,PIAUÍ,5707,,
3506,48703,-428508,-62449,Amarante,PIAUÍ,5647,,
3507,48705,-426845,-62316,Regeneração,PIAUÍ,5613,,
3508,48710,-421358,-61999,Elesbão Veloso,PIAUÍ,5715,,
3509,48717,-414116,-62388,Pimenteiras,PIAUÍ,5684,,
3510,49087,-427404,-60883,Angical do Piauí,PIAUÍ,5632,,
3511,49088,-426303,-60994,Jardim do Mulato,PIAUÍ,5649,,
3512,49097,-417825,-61106,Aroazes,PIAUÍ,5674,,
3513,49467,-430564,-59713,Palmeirais,PIAUÍ,5589,,
3514,49470,-427029,-5997,São Gonçalo do Piauí,PIAUÍ,5629,,
3515,49470,-427127,-60469,Santo Antônio dos Milagres,PIAUÍ,5629,,
3516,49472,-425601,-5989,Hugo Napoleão,PIAUÍ,5660,,
3517,49851,-427196,-59212,São Pedro do Piauí,PIAUÍ,5636,,
3518,49852,-426341,-58919,Água Branca,PIAUÍ,5668,,
3519,49854,-424412,-58571,Passagem Franca do Piauí,PIAUÍ,5707,,
3520,49857,-421856,-58643,São Miguel da Baixa Grande,PIAUÍ,5717,,
3521,49857,-421131,-59359,São Félix do Piauí,PIAUÍ,5717,,
3522,49868,-410392,-58654,Assunção do Piauí,PIAUÍ,5762,,
3523,50233,-426338,-58316,Lagoinha do Piauí,PIAUÍ,5660,,
3524,50233,-426585,-5798,Agricolândia,PIAUÍ,5660,,
3525,50234,-42515,-58171,Barro Duro,PIAUÍ,5664,,
3526,50234,-425749,-5848,Olho d'Água do Piauí,PIAUÍ,5664,,
3527,50240,-41951,-58062,Santa Cruz dos Milagres,PIAUÍ,5731,,
3528,50612,-427364,-56827,Miguel Leão,PIAUÍ,5592,,
3529,50617,-42205,-56731,Prata do Piauí,PIAUÍ,5732,,
3530,50990,-428309,-56182,Curralinhos,PIAUÍ,5594,,
3531,50992,-426078,-55624,Monsenhor Gil,PIAUÍ,5657,,
3532,51373,-423598,-54568,Beneditinos,PIAUÍ,5723,,
3533,51378,-418926,-55112,São João da Serra,PIAUÍ,5693,,
3534,51383,-413168,-54977,São Miguel do Tapuio,PIAUÍ,5695,,
3535,51748,-426779,-53592,Demerval Lobão,PIAUÍ,5662,,
3536,51748,-42647,-54135,Lagoa do Piauí,PIAUÍ,5662,,
3537,52124,-428144,-53473,Nazária,PIAUÍ,5643,,
3538,52129,-42388,-52544,Pau D'Arco do Piauí,PIAUÍ,5713,,
3539,52130,-422099,-52567,Alto Longá,PIAUÍ,5709,,
3540,52133,-419329,-52879,Novo Santo Antônio,PIAUÍ,5702,,
3541,52137,-415502,-53191,Castelo do Piauí,PIAUÍ,5672,,
3542,52142,-410937,-53062,Buriti dos Montes,PIAUÍ,5771,,
3543,52512,-416979,-5175,Juazeiro do Piauí,PIAUÍ,5683,,
3544,52876,-42804,-50927,Teresina,PIAUÍ,5582,,
3545,52882,-422083,-50926,Coivaras,PIAUÍ,5689,,
3546,53252,-424615,-50393,Altos,PIAUÍ,5658,,
3547,53620,-417315,-4917,Sigefredo Pacheco,PIAUÍ,5752,,
3548,53968,-425749,-47519,José de Freitas,PIAUÍ,5649,,
3549,53972,-421647,-48263,Campo Maior,PIAUÍ,5703,,
3550,53975,-418173,-47707,Jatobá do Piauí,PIAUÍ,5675,,
3551,54330,-414177,-46833,Milton Brandão,PIAUÍ,5716,,
3552,54665,-428586,-45861,União,PIAUÍ,5601,,
3553,54672,-421733,-46306,Nossa Senhora de Nazaré,PIAUÍ,5644,,
3554,54674,-419683,-45546,Cocal de Telha,PIAUÍ,5679,,
3555,55013,-426179,-45119,Lagoa Alegre,PIAUÍ,5633,,
3556,55016,-423064,-44726,Cabeceiras do Piauí,PIAUÍ,5655,,
3557,55018,-421048,-44886,Boqueirão do Piauí,PIAUÍ,5669,,
3558,55020,-419443,-44574,Capitão de Campos,PIAUÍ,5686,,
3559,55358,-421222,-44081,Boa Hora,PIAUÍ,5664,,
3560,55363,-415993,-43934,Lagoa de São Francisco,PIAUÍ,5627,,
3561,55365,-41453,-44285,Pedro II,PIAUÍ,5691,,
3562,55696,-417762,-42747,Piripiri,PIAUÍ,5673,,
3563,55701,-412714,-42535,Domingos Mourão,PIAUÍ,5632,,
3564,56014,-428966,-4169,Miguel Alves,PIAUÍ,5576,,
3565,56020,-422925,-42451,Barras,PIAUÍ,5673,,
3566,56350,-417862,-41341,Brasileira,PIAUÍ,5747,,
3567,56660,-426208,-39818,Nossa Senhora dos Remédios,PIAUÍ,5645,,
3568,56666,-42079,-40227,Batalha,PIAUÍ,5712,,
3569,56977,-427115,-38917,Porto,PIAUÍ,5659,,
3570,56982,-422328,-3889,Esperantina,PIAUÍ,5716,,
3571,56987,-417091,-39337,Piracuruca,PIAUÍ,5711,,
3572,56992,-412587,-39386,São João da Fronteira,PIAUÍ,5614,,
3573,57295,-426298,-3811,Campo Largo do Piauí,PIAUÍ,5620,,
3574,57297,-424519,-38157,São João do Arraial,PIAUÍ,5701,,
3575,57303,-418317,-3811,São José do Divino,PIAUÍ,5674,,
3576,57612,-42555,-37149,Matias Olímpio,PIAUÍ,5635,,
3577,57614,-423103,-37434,Morro do Chapéu do Piauí,PIAUÍ,5661,,
3578,57938,-414405,-36209,Cocal dos Alves,PIAUÍ,5543,,
3579,58240,-425031,-34848,Madeiro,PIAUÍ,5621,,
3580,58241,-42433,-34989,Joca Marques,PIAUÍ,5628,,
3581,58242,-423721,-34617,Luzilândia,PIAUÍ,5615,,
3582,58244,-421954,-35084,Joaquim Pires,PIAUÍ,5586,,
3583,58247,-418429,-34756,Caraúbas do Piauí,PIAUÍ,5580,,
3584,58250,-41555,-34732,Cocal,PIAUÍ,5571,,
3585,58557,-418925,-34208,Caxingó,PIAUÍ,5573,,
3586,58864,-420943,-33194,Murici dos Portelas,PIAUÍ,5610,,
3587,59173,-418703,-31789,Buriti dos Lopes,PIAUÍ,5548,,
3588,59175,-416444,-31912,Bom Princípio do Piauí,PIAUÍ,5646,,
3589,60085,-418189,-28581,Ilha Grande,PIAUÍ,5676,,
3590,60086,-417757,-29062,Parnaíba,PIAUÍ,5576,,
3591,60087,-416645,-28848,Luís Correia,PIAUÍ,5483,,
3592,60090,-413411,-29315,Cajueiro da Praia,PIAUÍ,5634,,
3593,6075,-44717,-232229,Paraty,RIO DE JANEIRO,4330,,
3594,6319,-443199,-230016,Angra dos Reis,RIO DE JANEIRO,4557,,
3595,6322,-440413,-229599,Mangaratiba,RIO DE JANEIRO,4611,,
3596,6338,-420271,-229779,Arraial do Cabo,RIO DE JANEIRO,5238,,
3597,6459,-437802,-228641,Itaguaí,RIO DE JANEIRO,4901,,
3598,6464,-43201,-229139,Rio de Janeiro,RIO DE JANEIRO,4934,,
3599,6465,-431037,-228837,Niterói,RIO DE JANEIRO,4986,,
3600,6468,-42825,-229359,Maricá,RIO DE JANEIRO,4984,,
3601,6471,-425103,-229297,Saquarema,RIO DE JANEIRO,4966,,
3602,6473,-42333,-228701,Araruama,RIO DE JANEIRO,5065,,
3603,6476,-42029,-228899,Cabo Frio,RIO DE JANEIRO,5121,,
3604,6597,-437159,-227531,Seropédica,RIO DE JANEIRO,4887,,
3605,6600,-433996,-227645,Belford Roxo,RIO DE JANEIRO,4823,,
3606,6600,-434237,-228061,Nilópolis,RIO DE JANEIRO,4823,,
3607,6600,-434607,-227561,Nova Iguaçu,RIO DE JANEIRO,4823,,
3608,6600,-434604,-228033,Mesquita,RIO DE JANEIRO,4823,,
3609,6601,-433053,-227863,Duque de Caxias,RIO DE JANEIRO,4906,,
3610,6601,-433733,-228063,São João de Meriti,RIO DE JANEIRO,4906,,
3611,6604,-430637,-228273,São Gonçalo,RIO DE JANEIRO,4958,,
3612,6606,-428643,-22757,Itaboraí,RIO DE JANEIRO,4991,,
3613,6612,-422303,-228499,Iguaba Grande,RIO DE JANEIRO,5071,,
3614,6613,-42103,-228433,São Pedro da Aldeia,RIO DE JANEIRO,5097,,
3615,6616,-418849,-227533,Armação dos Búzios,RIO DE JANEIRO,5280,,
3616,6733,-441423,-227205,Rio Claro,RIO DE JANEIRO,4821,,
3617,6739,-435522,-227107,Queimados,RIO DE JANEIRO,4885,,
3618,6744,-430319,-226636,Magé,RIO DE JANEIRO,4875,,
3619,6747,-427206,-227428,Tanguá,RIO DE JANEIRO,4957,,
3620,6748,-426279,-227186,Rio Bonito,RIO DE JANEIRO,4942,,
3621,6751,-423965,-226579,Silva Jardim,RIO DE JANEIRO,4987,,
3622,6875,-439084,-22622,Piraí,RIO DE JANEIRO,4862,,
3623,6877,-437112,-226083,Paracambi,RIO DE JANEIRO,4860,,
3624,6878,-436606,-22644,Japeri,RIO DE JANEIRO,4837,,
3625,7009,-445679,-224902,Itatiaia,RIO DE JANEIRO,4666,,
3626,7010,-444513,-22471,Resende,RIO DE JANEIRO,4779,,
3627,7013,-441756,-225486,Barra Mansa,RIO DE JANEIRO,4874,,
3628,7013,-440999,-225207,Volta Redonda,RIO DE JANEIRO,4874,,
3629,7014,-440025,-225177,Pinheiral,RIO DE JANEIRO,4891,,
3630,7016,-438273,-22472,Barra do Piraí,RIO DE JANEIRO,4869,,
3631,7017,-437316,-22525,Mendes,RIO DE JANEIRO,4918,,
3632,7018,-436831,-225503,Engenheiro Paulo de Frontin,RIO DE JANEIRO,4898,,
3633,7020,-434806,-224577,Miguel Pereira,RIO DE JANEIRO,4911,,
3634,7023,-43193,-225204,Petrópolis,RIO DE JANEIRO,4722,,
3635,7025,-429899,-225352,Guapimirim,RIO DE JANEIRO,4527,,
3636,7028,-426527,-224663,Cachoeiras de Macacu,RIO DE JANEIRO,4796,,
3637,7032,-42207,-224817,Casimiro de Abreu,RIO DE JANEIRO,4795,,
3638,7035,-419479,-225179,Rio das Ostras,RIO DE JANEIRO,5002,,
3639,7153,-442601,-22405,Quatis,RIO DE JANEIRO,4827,,
3640,7153,-442955,-22418,Porto Real,RIO DE JANEIRO,4827,,
3641,7159,-436689,-224064,Vassouras,RIO DE JANEIRO,4908,,
3642,7161,-434289,-224314,Paty do Alferes,RIO DE JANEIRO,4971,,
3643,7166,-429756,-224169,Teresópolis,RIO DE JANEIRO,4661,,
3644,7178,-417852,-223773,Macaé,RIO DE JANEIRO,5140,,
3645,7321,-425381,-222937,Nova Friburgo,RIO DE JANEIRO,4674,,
3646,7469,-437133,-22245,Valença,RIO DE JANEIRO,4891,,
3647,7471,-43586,-221697,Rio das Flores,RIO DE JANEIRO,4844,,
